ID;telephone;"phone
-RAI";website;Spalte1;Spalte2;Consultant comments;email_1;"service
sector";company_name;"service
NACEcode";city;"service
details";number_of_empl;annual_turnover;contact_pers_name;contact_pers_title;gender_manager;address;"consultant
contract
country";init.;country;;;;;
DE070281W;;;;;;;;DST;SPV TRADING GMBH;4643;HAMBURG;;;;Shahriar;;M;;DE_C3;RW;DE;;;;;
DE053154W;;;;;;;;DST;GASHBIN DIENSTLEISTUNGEN GMBH;4617;KOELN;;;;Shoanah Azeez Salih;;M;;DE_C3;RW;DE;;;;;
DE055037W;;;;;;;;DST;HANNOLAND MEDIZINTECHNIK GMBH;4646;HANNOVER;;;;Shiguo;;;;DE_C3;RW;DE;;;;;
DE064462W;;;;;;;;CON;NOWONIA GMBH;4110;DUESSELDORF;;;;Nunzio;;M;;DE_C3;RW;DE;;;;;
DE060143W;;;www.landarandas.com;;;;;CON;LAND ARANDAS CONTRACTING GMBH;4100;MANNHEIM;;;;Hasan;;M;;DE_C3;RW;DE;;;;;
DE074840W;;;www.polytechnik.com;;;;;DST;Y & K GMBH;4531;FRANKFURT;;;;Eunju;;M;;DE_C3;RW;DE;;;;;
DE070578W;;;;;;;;DST;STOECKLIN GEBAEUDEDIENSTLEISTUNGEN UND BAU GMBH;4690;;;;;Sasa;;F;;DE_C3;RW;DE;;;;;
DE052599W;;;;;;;;DST;FREDA GMBH;4638;WILHELMSHAVEN;;;;Jianbing;;M;;DE_C3;RW;DE;;;;;
DE056535W;;;;;;;;DST;HYUNDAI IBT GMBH;4652;MAINZ;;;;Kye Song;;M;;DE_C3;RW;DE;;;;;
DE045602W;;;;;;;;DST;BIG KAHUNA UG (HAFTUNGSBESCHRAENKT);4638;NUERNBERG;;;;Stephan;;M;;DE_C3;RW;DE;;;;;
DE063582W;;;;;;;;DST;MV-PALETTEN UG (HAFTUNGSBESCHRAENKT);4673;;;;;Mihail;;M;;DE_C3;RW;DE;;;;;
DE048823W;;;;;;;;DST;DELVIO UG (HAFTUNGSBESCHRAENKT);4618;;;;;;;;;DE_C3;RW;DE;;;;;
DE074500W;;;;;;;;DST;WLL GMBH;4616;BAD SCHWARTAU;;;;Guan Yong;;M;;DE_C3;RW;DE;;;;;
DE041622W;;;www.profi-car-cleaner.de;;;;;DST;ABY PROFI CAR CLEANER GMBH;4520;;;;;Amath;;M;;DE_C3;RW;DE;;;;;
DE050520W;;;;;;;;CON;ELEMENT IMMOBAU & SERVICE GMBH;4399;GROSS-ZIMMERN;;;;Igor;;M;;DE_C3;RW;DE;;;;;
DE063624W;;;;;;;;DST;MY-NEXTCAR GMBH;4510;PFORZHEIM;;;;Sara;;F;;DE_C3;RW;DE;;;;;
DE043790W;;;;;;;;DST;ATLANTIC AVIATION SUPPLY GMBH;4610;FRANKFURT;;;;Alfred J.;;M;;DE_C3;RW;DE;;;;;
DE066861W;;;;;;;;PST;QUATTRO POWER MANAGEMENT GMBH;7022;;;;;Wilhelm Bernhard;;M;;DE_C3;RW;DE;;;;;
DE042020W;;;;;;;;DST;AGHAI & ISM E.K. INHABER MEHRDAD AGHAI SOLTANI;4690;BONN;;;;Mehrad;;M;;DE_C3;RW;DE;;;;;
DE068443W;;;;;;;;CON;SAN IMMOBILIEN GMBH;4120;MUENCHEN;;;;Emrullah;;M;;DE_C3;RW;DE;;;;;
DE058771W;;;;;;;;DST;KAISERI RIDER GMBH;4634;FRANKFURT;;;;Yu;;F;;DE_C3;RW;DE;;;;;
DE068071W;;;;;;;;DST;RUEEGG HANDEL TRANS GMBH;4620;SINGEN;;;;Armin;;M;;DE_C3;RW;DE;;;;;
DE063857W;;;;;;;;DST;NCAP TRADING COMPANY UG (HAFTUNGSGBESCHRAENKT);4649;STEINAU;;;;Alexander;;M;;DE_C3;RW;DE;;;;;
DE049936W;;;www.e-com-gmbh.de;;;;;PST;E - COM  GMBH;7022;NEUBERG;;;;Uwe;;M;;DE_C3;RW;DE;;;;;
DE073130W;;;www.venere-erzingen.de;;;;;DST;VENERE GMBH;4649;BERLIN;;;;Huimin;;M;GROSSBEERENSTR. 2 - 10;DE_C3;RW;DE;;;;;
DE072849W;;;;;;;;DST;UNTERNEHMEN FUER HANDEL U. DIENSTLEISTUNGEN ALLPINNEREID UNTERNEHMENSGRUPPE GMBH DREN;4635;MUENCHEN;;;;Zoran;;M;;DE_C3;RW;DE;;;;;
DE074524W;;;;;;;;CON;WOBATEC BAU GMBH;4100;GIESSEN;;;;Roelof;;M;;DE_C3;RW;DE;;;;;
DE071092W;;;;;;;;DST;TACKLE PORN UG (HAFTUNGSBESCHRAENKT);4669;LAUENFOERDE;;;;Christopher;;M;;DE_C3;RW;DE;;;;;
DE066687W;;;;;;;;PST;PSGM GMBH;7022;FRANKFURT AM MAIN;;;;Ezgi;;F;;DE_C3;RW;DE;;;;;
DE041081W;;;;;;;;DST;INVERKO INDUSTRIE VERTRIEBS KONTOR GMBH & CO. KOMMANDITGESELLSCHAFT;4674;DUESSELDORF;;;;;;;;DE_C3;RW;DE;;;;;
DE061915W;;;;;;;;PST;MAXWANN MANAGEMENT- UND BETEILIGUNGSGESELLSCHAFT  MBH;7022;BERLIN;;;;Ilija;;M;;DE_C3;RW;DE;;;;;
DE070108W;;;;;;;;CON;SOTAK BAU GMBH;4399;NUERNBERG;;;;;;;;DE_C3;RW;DE;;;;;
DE045529W;;;;;;;;DST;BF.DIGITAL GMBH;4649;NEUBRANDENBURG;;;;Johann;;M;WIESENSTR. 9;DE_C3;RW;DE;;;;;
DE056170W;;;;;;;;DST;HORIZONT TAIBAH GMBH;4618;BERLIN;;;;Mohamad;;M;BEUSSELSTR. 57 A;DE_C3;RW;DE;;;;;
DE050191W;;;;;;;;DST;ECORESTART UG (HAFTUNGSBESCHRAENKT);4669;FREIBURG;;;;Jean-Charles;;M;;DE_C3;RW;DE;;;;;
DE051231W;;;www.euren-gmbh.de;;;;;DST;EUREN TRADE & BUSINESS SERVICE GMBH;4690;AALEN;;;;Tong;;M;ALBATROSWEG 5;DE_C3;RW;DE;;;;;
DE049870W;;;;;;;;DST;DV TRANSFER GMBH;4649;DORTMUND;;;;Duy;;M;;DE_C3;RW;DE;;;;;
DE059061W;;;;;;;;PST;KDI GMBH;7112;SCHOENEFELD;;;;Boris;;M;;DE_C3;RW;DE;;;;;
DE049363W;;;;;;;;PST;DITHO UG (HAFTUNGSBESCHRAENKT);7022;ST. LEON-ROT;;;;Dirk;;M;;DE_C3;RW;DE;;;;;
DE041261W;;;;;;;;DST;4JAHRESZEITENGARTENMOEBELGMBH;4647;AHAUS;;;;Reamon;;M;GRONAUER STR. 62 A;DE_C3;RW;DE;;;;;
DE052955W;;;;;;;;DST;G&G INTERNATIONAL GMBH;4610;HANNOVER;;;;Minoosh Shabani;;M;;DE_C3;RW;DE;;;;;
DE071223W;;;;;;;;DST;TAUBE NUESSE UG (HAFTUNGSBESCHRAENKT);4638;DUESSELDORF;;;;Lenard;;F;;DE_C3;RW;DE;;;;;
DE042673W;;;www.alpbaugmbh.de;;;;;CON;ALP - BAU & SERVICES GMBH;4310;;;;;Mehmet;;M;;DE_C3;RW;DE;;;;;
DE063495W;;;;;;;;DST;MUENCHEN KESTER  BRAUEREI GMBH;4634;MUENCHEN;;;;Una;;F;;DE_C3;RW;DE;;;;;
DE063434W;;;;;;;;DST;MTO HAMBURG MARKETING & TECHNOLOGY GMBH;4690;HAMBURG;;;;;;;;DE_C3;RW;DE;;;;;
DE044042W;;;;;;;;DST;AUTOBASEN GMBH;4511;FLENSBURG;;;;Mohammed;;M;;DE_C3;RW;DE;;;;;
DE052520W;;;www.fox-mietlift.de;;;;;DST;FOX GMBH;4641;KEHL;;;;Pierre;;M;;DE_C3;RW;DE;;;;;
DE074783W;;;;;;;;DST;XIN XIN INTERNATIONAL TRADING GMBH;4649;KOENIGSTEIN;;;;Juan;;M;;DE_C3;RW;DE;;;;;
DE046470W;;;;;;;;DST;BUERO-HOCH2.DE BUEROMOEBEL GMBH;4649;ESSEN;;;;Andreas;;M;;DE_C3;RW;DE;;;;;
DE041318W;;;www.ford-p-und-p-haan.de;;;;;DST;A & P AUTOHAUS GMBH;4511;LEIPZIG;;;;Vladimir;;M;PRAGER STR. 422;DE_C3;RW;DE;;;;;
DE044865W;;;;;;;;DST;BASSEXPO TRADE UG (HAFTUNGSBESCHRAENKT);4669;EMMENDINGEN;;;;Bassem;;M;;DE_C3;RW;DE;;;;;
DE056977W;;;;;;;;DST;IMEX GLOBAL GMBH;4619;GRUENWALD;;;;Mykhaylo;;M;;DE_C3;RW;DE;;;;;
DE062460W;;;;;;;;CON;MERSIN BAU GMBH;4120;HAMBURG;;;;Drago;;M;ASBECKSTR. 18;DE_C3;RW;DE;;;;;
DE046802W;;;;;;;;DST;CAR CENTER SOGUT GMBH;4511;BAD OEYNHAUSEN;;;;OEzdemir;;M;;DE_C3;RW;DE;;;;;
DE048864W;;;www.denolinva.de;;;;;DST;DENOLINVA GMBH;4610;HANNOVER;;;;Qing;;F;;DE_C3;RW;DE;;;;;
DE042085W;;;;;;;;DST;AGROMAKSY INTERNATIONAL GMBH;4621;CUXHAVEN;;;;Oleg;;M;;DE_C3;RW;DE;;;;;
DE072509W;;;;;;;;DST;TTGO EXPORT GMBH;4649;HAMBURG;;;;Tiantian;;;;DE_C3;RW;DE;;;;;
DE061463W;;;;;;;;DST;MAK BETON E. K.;4643;FRANKFURT;;;;Andreja;;M;;DE_C3;RW;DE;;;;;
DE051438W;;;;;;;;DST;EUROSPAAD GMBH;4670;DUESSELDORF;;;;Mehdi;;M;SUITBERTUSSTR. 18;DE_C3;RW;DE;;;;;
DE042316W;;;;;;;;DST;AL BAKRI HANDEL & VERMITTLUNGS GMBH;4630;BONN;;;;Samira;;F;;DE_C3;RW;DE;;;;;
DE069681W;;;;;;;;DST;SINO-SCENE GERMANY GMBH;4690;DUESSELDORF;;;;Juan;;M;;DE_C3;RW;DE;;;;;
DE071205W;;;;;;;;DST;TARSA GMBH;4690;DIEPHOLZ;;;;Tarek;;M;HINDENBURGSTR. 59;DE_C3;RW;DE;;;;;
DE062261W;;;;;;;;DST;MEERFOOD GMBH;4638;;;;;De Zhong;;M;;DE_C3;RW;DE;;;;;
DE056281W;;;;;;;;DST;HS GRUEN GMBH;4674;NUERNBERG;;;;Gao;;M;;DE_C3;RW;DE;;;;;
DE041366W;;;www.abimpex.com;;;;;PST;A-B IMPEX GMBH;7022;LEIPZIG;;;;Witali;;M;;DE_C3;RW;DE;;;;;
DE065907W;;;;;;;;DST;PHOENIX ULTRA IMPORT & EXPORT LIMITED;4649;OBERSTENFELD;;;;Aleh;;M;;DE_C3;RW;DE;;;;;
DE054549W;;;;;;;;DST;GUMANI GMBH;4618;DRESDEN;;;;Stefan;;M;;DE_C3;RW;DE;;;;;
DE047349W;;;;;;;;DST;CHOLOL.BD GMBH;4642;FRANKFURT;;;;Yi;;F;;DE_C3;RW;DE;;;;;
DE069861W;;;;;;;;DST;SM3 GMBH;4519;;;;;Rasim;;M;;DE_C3;RW;DE;;;;;
DE043029W;;;www.andersdx.com;;;;;DST;ANDERS ELECTRONICS GMBH;4643;STUTTGART;;;;Nicholas;;M;;DE_C3;RW;DE;;;;;
DE053827W;;;;;;;;DST;GLISTER RECYCLING, INH. MOHAMMAD ASAD HUSSAIN QURESHI E. K.;4643;LUEBECK;;;;Mohammad;;M;;DE_C3;RW;DE;;;;;
DE053976W;;;;;;;;DST;GMM GLOBAL MEDICAL MATERIALS GMBH;4646;DUESSELDORF;;;;Wei;;M;;DE_C3;RW;DE;;;;;
DE063752W;;;;;;;;DST;NARUM GMBH;4638;BERLIN;;;;Yusuf;;M;;DE_C3;RW;DE;;;;;
DE043047W;;;;;;;;DST;ANDREASIANS GMBH;4511;OPPENHEIM;;;;Erik;;M;;DE_C3;RW;DE;;;;;
DE050340W;;;;;;;;CON;EHG-TEC. UG (HAFTUNGSBESCHRAENKT);4321;BAD SCHLEMA;;;;Gunter Jens;;M;ANTON-GUENTHER-STR. 1;DE_C3;RW;DE;;;;;
DE042367W;;;;;;;;DST;ALBENO DEUTSCHLAND GMBH C/O (ALTE POST);4649;FLENSBURG;;;;Xiao;;M;;DE_C3;RW;DE;;;;;
DE067187W;;;www.rebilgmbh.de;;;;;PST;REBIL GMBH;7022;HERZOGENAURACH;;;;Zeynep;;F;;DE_C3;RW;DE;;;;;
DE060963W;;;www.jean-luc-haaser.de;;;;;PST;LUC MARKETING DE GMBH;7021;KOBLENZ;;;;Volker;;M;KURFUERST-SCHOENBORN-STR. 25;DE_C3;RW;DE;;;;;
DE060589W;;;;;;;;DST;LIFESTYLE SCOUTS GMBH;4649;LEICHLINGEN;;;;Christel;;F;;DE_C3;RW;DE;;;;;
DE069686W;;;;;;;;PST;SINOKING GMBH;7219;BERLIN;;;;Sheng;;M;;DE_C3;RW;DE;;;;;
DE048615W;;;;;;;;DST;DE MA INTERNATIONAL HANDELS GMBH;4641;HALLE;;;;Chen;;M;;DE_C3;RW;DE;;;;;
DE055219W;;;www.harris.com;;;;;DST;HARRIS COMMUNICATIONS GMBH;4650;MUENCHEN;;;;Denise;;F;;DE_C3;RW;DE;;;;;
DE058701W;;;;;;;;DST;KABO-BAU BONN GMBH;4614;BONN;;;;Ioan;;M;;DE_C3;RW;DE;;;;;
DE045318W;;;;;;;;DST;BENSON INDUSTRY GMBH;4614;FRANKFURT;;;;Mohsen;;M;;DE_C3;RW;DE;;;;;
DE044883W;;;;;;;;DST;BATYR IMPEX UG (HAFTUNGSBESCHRAENKT);4613;BERLIN;;;;Yauheniya;;;;DE_C3;RW;DE;;;;;
DE059228W;;;;;;;;DST;KIC HOME GMBH;4690;HAMBURG;;;;Zhelin;;M;AM KAISERKAI 1;DE_C3;RW;DE;;;;;
DE046155W;;;;;;;;DST;BOXCONTAINER GMBH;4674;OCKENHEIM;;;;Marius-Catalin;;M;;DE_C3;RW;DE;;;;;
DE061100W;;;;;;;;DST;LY & YF GMBH;4646;KORSCHENBROICH;;;;Yo;;;;DE_C3;RW;DE;;;;;
DE065609W;;;;;;;;DST;PBZ HANDELS- UND DIENSTLEITUNGSGESELLSCHAFT MBH;4500;;;;;Blagoy Zlatkov;;M;;DE_C3;RW;DE;;;;;
DE071913W;;;;;;;;DST;TKM GMBH TURBINEN, KOMPRESSOREN, MOTOREN;4614;ROSTOCK;;;;Alexander;;M;;DE_C3;RW;DE;;;;;
DE047916W;;;www.foldcore.eu;;;;;PST;CORES GMBH;7112;WUERSELEN;;;;Yannong;;M;;DE_C3;RW;DE;;;;;
DE048330W;;;;;;;;DST;DADE GMBH;4669;DORTMUND;;;;Zhongfei;;M;;DE_C3;RW;DE;;;;;
DE071571W;;;www.protexxfresh.de;;;;;DST;TEXX UG;4641;NEUSTADT;;;;Ifat Jamal;;F;;DE_C3;RW;DE;;;;;
DE068714W;;;;;;;;DST;SCHEIBNER M-TEC GMBH;4669;BRAUNSCHWEIG;;;;Bernd;;M;;DE_C3;RW;DE;;;;;
DE042161W;;;;;;;;DST;AIGOSTAR GMBH;4649;PFUNGSTADT;;;;Xue;;F;;DE_C3;RW;DE;;;;;
DE057854W;;;;;;;;DST;ITC EMPORIO GMBH;4672;DIEKHOLZEN;;;;Hamid;;;BEETHOVENSTR. 12;DE_C3;RW;DE;;;;;
DE062243W;;;;;;;;DST;MEDPEX WHOLESALE GMBH;4646;LUDWIGSHAFEN;;;;Tobias Bodo;;M;;DE_C3;RW;DE;;;;;
DE062986W;;;meat-market.de;;;;;DST;MME - MEAT MARKET EUROPE GMBH & CO. KG;4639;HAMBURG;;;;Bernd;;M;GEORGSPLATZ 6;DE_C3;RW;DE;;;;;
DE069788W;;;;;;;;DST;SKOROKHOD GMBH C/O LUDMILA GOLDBERG;4649;MUENCHEN;;;;Vadim;;M;;DE_C3;RW;DE;;;;;
DE052931W;;;www.k-metall.de;;;;;DST;G & K METALL GMBH;4613;;;;;Juergen;;M;;DE_C3;RW;DE;;;;;
DE047718W;;;;;;;;DST;COMMODITIES INTERNATIONAL GMBH & CO. KG;4511;MELBECK;;;;Timo Rene;;M;;DE_C3;RW;DE;;;;;
DE042242W;;;;;;;;PST;AKEROS GMBH;7022;OFFENBACH;;;;Gozel;;F;;DE_C3;RW;DE;;;;;
DE062766W;;;;;;;;DST;MILCHSEE GMBH;4633;FRANKFURT;;;;Olga;;F;;DE_C3;RW;DE;;;;;
DE051036W;;;;;;;;DST;ESHE NATURALS UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRAENKT);4618;GIFHORN;;;;Erhard;;M;;DE_C3;RW;DE;;;;;
DE071491W;;;;;;;;DST;TERACOT GMBH;4642;HANNOVER;;;;Jing;;F;;DE_C3;RW;DE;;;;;
DE047581W;;;;;;;;DST;CMT VERTRIEBS- UND SERVICE GMBH;4660;KROSTITZ;;;;Steffen;;M;;DE_C3;RW;DE;;;;;
DE054139W;;;;;;;;CON;GORA UG (HAFTUNGSBESCHRAENKT);4399;LEIPZIG;;;;Radoman;;M;;DE_C3;RW;DE;;;;;
DE059524W;;;;;;;;DST;KOENIGHORN INTERNATIONAL GMBH;4645;ESCHBORN;;;;Chien-Yun;;M;;DE_C3;RW;DE;;;;;
DE072160W;;;;;;;;DST;TRADE IMPACT GMBH;4669;MANNHEIM;;;;Fanus;;M;;DE_C3;RW;DE;;;;;
DE056527W;;;;;;;;DST;HYSUM GMBH;4669;DUESSELDORF;;;;Xue Song;;M;;DE_C3;RW;DE;;;;;
DE048400W;;;;;;;;PST;DAMIDA GMBH;7022;STUTTGART;;;;Tonglong;;M;;DE_C3;RW;DE;;;;;
DE070482W;;;;;;;;CON;STEINART UG (HAFTUNGSBESCHRAENKT);4333;OFFENBACH;;;;Nikolai;;M;;DE_C3;RW;DE;;;;;
DE045630W;;;;;;;;DST;BILSAN GMBH;4647;FRANKFURT;;;;OEmer;;M;;DE_C3;RW;DE;;;;;
DE071937W;;;tmn-handels-gmbh.business.site;;;;;DST;TMN HANDELS GMBH;4532;OSDORF;;;;Kai;;M;;DE_C3;RW;DE;;;;;
DE061240W;;;;;;;;CON;M.A.T.B GMBH;4311;;;;;Darko;;M;;DE_C3;RW;DE;;;;;
DE062874W;;;;;;;;DST;MIRTEC GMBH;4669;GROSSOSTHEIM;;;;Chan;;M;;DE_C3;RW;DE;;;;;
DE045364W;;;;;;;;DST;BERKA INDUSTRIE- HANDELSGESELLSCHAFT MBH;4669;NUERNBERG;;;;Stefan;;M;STEPHANSTR. 49;DE_C3;RW;DE;;;;;
DE053543W;;;;;;;;DST;GERMANTRA E.K.;4540;DORTMUND;;;;Xinliang;;M;;DE_C3;RW;DE;;;;;
DE060307W;;;;;;;;PST;LEANX SERVICE GMBH;7022;WETZLAR;;;;Wenjie;;M;;DE_C3;RW;DE;;;;;
DE049693W;;;;;;;;PST;DREISAM CONSULTING GMBH;7022;;;;;Turgay;;M;;DE_C3;RW;DE;;;;;
DE061458W;;;;;;;;DST;MAJNMAR UG (HAFTUNGSBESCHRAENKT);4640;FRANKFURT;;;;Mohammad;;M;;DE_C3;RW;DE;;;;;
DE067568W;;;;;;;;DST;RICHMONTE DEUTSCHLAND GMBH;4649;AACHEN;;;;Muhammad;;M;;DE_C3;RW;DE;;;;;
DE067409W;;;;;;;;DST;RENOVATIO PERFORMANCE BOATS GMBH;4614;;;;;Jana;;F;;DE_C3;RW;DE;;;;;
DE072329W;;;;;;;;DST;TREVANOVA UG (HAFTUNGSBESCHRAENKT);4645;HAMBURG;;;;Johannes;;M;;DE_C3;RW;DE;;;;;
DE068962W;;;;;;;;DST;SCHWENZNER GAMMA KG (GMBH & CO.);4619;HAMBURG;;;;;;;ROTHENBAUMCHAUSSEE 80 C;DE_C3;RW;DE;;;;;
DE069002W;;;;;;;;DST;SD ENG & IT SOLUTIONS UG (HAFTUNGSBESCHRAENKT);4669;ABENBERG;;;;Daniel;;M;;DE_C3;RW;DE;;;;;
DE041238W;;;www.3vsigma.com;;;;;PST;3V SIGMA GMBH;7310;MUENCHEN;;;;Valentina Maria Lucia;;F;;DE_C3;RW;DE;;;;;
DE043205W;;;;;;;;DST;APC INDUSTRIAL TRAIDING GMBH;4669;HAMBURG;;;;Alireza;;M;;DE_C3;RW;DE;;;;;
DE062724W;;;;;;;;DST;MIDGARD BAU & CONSULTING TRADING GROUP UG (HAFTUNGSBESCHRAENKT);4510;BERLIN;;;;Ivars;;M;;DE_C3;RW;DE;;;;;
DE050387W;;;;;;;;DST;EINSM GMBH;4673;;;;;Matthias;;M;;DE_C3;RW;DE;;;;;
DE061541W;;;;;;;;DST;MANBERGSCHAFT GMBH;4638;BERLIN;;;;Yulia;;F;;DE_C3;RW;DE;;;;;
DE061984W;;;;;;;;DST;MC FOOD GMBH;4638;;;;;Dietmar;;M;;DE_C3;RW;DE;;;;;
DE067435W;;;;;;;;DST;REPUSUR GMBH & CO. KG;4613;;;;;;;;;DE_C3;RW;DE;;;;;
DE052272W;;;;;;;;DST;FIVE STAR TRADING GMBH;4649;FRANKFURT;;;;Yajuan;;;;DE_C3;RW;DE;;;;;
DE043570W;;;www.fts-bosch-service.de;;;;;DST;AS FAHRZEUG & SERVICE GMBH;4511;FRANKFURT;;;;Jan;;M;HOMBURGER LANDSTR. 179;DE_C3;RW;DE;;;;;
DE041551W;;;;;;;;PST;ABC-MICHALKE UG (HAFTUNGSBESCHRAENKT);7022;NEUSS;;;;Andreas;;M;;DE_C3;RW;DE;;;;;
DE047401W;;;;;;;;DST;CHUNMING GMBH;4690;HAMBURG;;;;Jia;;;NIENDORFER STR. 18;DE_C3;RW;DE;;;;;
DE061034W;;;;;;;;DST;LUMENA INTERNATIONAL IM- & EXPORT GMBH;4619;BERLIN;;;;El Arbi;;M;;DE_C3;RW;DE;;;;;
DE048503W;;;;;;;;ICT;DATAIGEST GMBH;6201;FRANKFURT;;;;Mahdi;;M;;DE_C3;RW;DE;;;;;
DE072247W;;;;;;;;DST;TRANSLON-TECH GMBH;4669;MAGSTADT;;;;Ziyu;;M;;DE_C3;RW;DE;;;;;
DE066813W;;;;;;;;DST;QIANTANG RIVER GMBH;4641;BURSCHEID;;;;Ralfs Alvis;;M;;DE_C3;RW;DE;;;;;
DE062506W;;;www.eepl.de;;;;;DST;METALL MEI GMBH;4612;NUERNBERG;;;;Andrey;;M;;DE_C3;RW;DE;;;;;
DE060695W;;;www.lionsun.de;;;;;DST;LIONSUN E. K.;4690;KAARST;;;;Maarten Paul;;M;;DE_C3;RW;DE;;;;;
DE053532W;;;;;;;;DST;GERMANIA R&D RENT & TRADE GMBH;4675;SINZIG;;;;Massimiliano;;M;;DE_C3;RW;DE;;;;;
DE067132W;;;;;;;;DST;RBK SERVICE GMBH;4511;KARLSRUHE;;;;Gheorgae Alin;;M;;DE_C3;RW;DE;;;;;
DE057741W;;;;;;;;DST;ISAAK DAVIDOVITZ;4642;MUENCHEN;;;;Isaak;;M;AUGUSTENSTR. 16;DE_C3;RW;DE;;;;;
DE045861W;;;;;;;;DST;BLUE BEO IMPORT, EXPORT EN BONDED  WAREHOUSE GMBH;4617;;;;;OEnder;;M;;DE_C3;RW;DE;;;;;
DE043375W;;;;;;;;DST;AREM HANDELS- UND VERTRIEBS UG (HAFTUNGSBESCHRAENKT) & CO. KG;4661;LUENEN;;;;;;;;DE_C3;RW;DE;;;;;
DE041913W;;;;;;;;DST;AEF DEUTSCHLAND GMBH;4669;HAMBURG;;;;Lydia;;F;;DE_C3;RW;DE;;;;;
DE053977W;;;;;;;;DST;GMO-EXPORT E.K.;4532;WEDEL;;;;Gemo;;M;;DE_C3;RW;DE;;;;;
DE063198W;;;;;;;;DST;MOPROTRADE GMBH;4638;WEITNAU;;;;Roland;;M;HELINGERSTR. 5  C;DE_C3;RW;DE;;;;;
DE069453W;;;;;;;;DST;SIBS GMBH;4669;;;;;Mohamed;;M;;DE_C3;RW;DE;;;;;
DE052760W;;;;;;;;DST;FRUCHTLAND OBST UND GEMUESE GMBH;4631;AACHEN;;;;Emre;;M;;DE_C3;RW;DE;;;;;
DE056594W;;;;;;;;DST;I.I. FIRST EURO TRADING GMBH;4642;FRANKFURT;;;;Imran;;M;;DE_C3;RW;DE;;;;;
DE069312W;;;;;;;;DST;SH INDUSTRIAL COMPONENTS GMBH;4614;NEUBURG;;;;Artur;;M;;DE_C3;RW;DE;;;;;
DE052780W;;;;;;;;DST;FRUTAS DEL SOL GMBH;4638;WUPPERTAL;;;;Julian Konstantin;;M;;DE_C3;RW;DE;;;;;
DE067410W;;;;;;;;CON;RENOVIERUNGBAUSERVICE RBS UG (HAFTUNGSBESCHRAENKT);4399;;;;;Jevgenijs;;M;;DE_C3;RW;DE;;;;;
DE051719W;;;;;;;;DST;F.T. TRADING GMBH;4645;BREMEN;;;;Juergen;;M;;DE_C3;RW;DE;;;;;
DE061370W;;;www.magic-clouds.de;;;;;DST;MAGIC CLOUDS GMBH;4649;;;;;Claudia;;F;;DE_C3;RW;DE;;;;;
DE067736W;;;;;;;;DST;ROBIMEX AUTOMATION GMBH;4669;KRANZBERG;;;;Karel;;M;FLURSTR. 38;DE_C3;RW;DE;;;;;
DE064016W;;;;;;;;DST;NEW DIVISION GMBH;4637;ASCHHEIM;;;;Ilda;;F;;DE_C3;RW;DE;;;;;
DE043746W;;;;;;;;CON;ATAKO BAU GMBH;4329;BERLIN;;;;Bekir;;M;;DE_C3;RW;DE;;;;;
DE059184W;;;;;;;;DST;KGK KOSHER INTERNATIONAL GMBH;4630;BERLIN;;;;Mariusz;;M;;DE_C3;RW;DE;;;;;
DE056974W;;;;;;;;DST;IMEX BIER GMBH;4634;BERGNEUSTADT;;;;Kastro;;M;;DE_C3;RW;DE;;;;;
DE062851W;;;;;;;;DST;MIRA BAUMARKT GMBH;4613;AUGSBURG;;;;Salih;;M;WEIHERSTR. 23 A;DE_C3;RW;DE;;;;;
DE064018W;;;;;;;;DST;NEW ENERGIA GMBH;4610;RINTELN;;;;Michail;;M;SCHUBERTWEG 5;DE_C3;RW;DE;;;;;
DE042905W;;;;;;;;DST;AMERY TRADE COMPANY E.K.;4639;WAIBLINGEN;;;;Nagim Mohammed;;M;;DE_C3;RW;DE;;;;;
DE047433W;;;;;;;;ICT;CINIA CLOUD GMBH;6201;ESCHBORN;;;;Arji-Jussi;;M;;DE_C3;RW;DE;;;;;
DE045883W;;;;;;;;DST;BLUECO TECHNOLOGIES GMBH;4669;DUESSELDORF;;;;Yang;;M;;DE_C3;RW;DE;;;;;
DE044679W;;;;;;;;PST;BAG BUSINESS INTERNATIONAL GMBH;7022;KOELN;;;;Ricardo;;M;;DE_C3;RW;DE;;;;;
DE068298W;;;;;;;;DST;SAEEDS AND GRANDS GMBH;4638;NEU-ANSPACH;;;;Nehal;;M;;DE_C3;RW;DE;;;;;
DE048614W;;;;;;;;CON;DE LUXUS SERVICE UNTERNEHMERGESELLSCHAFT (HAFTUNGSBESCHRAENKT);4110;;;;;Oleksandr;;M;;DE_C3;RW;DE;;;;;
DE068790W;;;;;;;;DST;SCHMIDT SPORTSWORLD GMBH;4649;;;;;Norbert;;M;;DE_C3;RW;DE;;;;;
DE051816W;;;;;;;;DST;FANCIER TECHNOLOGY E.KFM.;4531;KREUZAU;;;;Sun;;M;;DE_C3;RW;DE;;;;;
DE073398W;;;;;;;;DST;VIRIDE GERMANY GMBH C/O FIDUZIA TREUHAND;4530;MUENCHEN;;;;Caide;;M;;DE_C3;RW;DE;;;;;
DE042221W;;;panelboard-consulting.com;;;;;DST;AK-TRADING GMBH;4613;GUCKHEIM;;;;Anna;;F;;DE_C3;RW;DE;;;;;
DE053913W;;;;;;;;DST;GLOBAX-AB GMBH;4669;;;;;Kristina;;F;;DE_C3;RW;DE;;;;;
